business_id,latitude,longitude,attributes.Price Range,review_count,stars
KEzIorUdFjqCuxbRxKPghA,40.4403687,-80.0009183,1,6,4
f0lx8pPqhcMUCJgURzMUSw,40.4533969,-79.9793369,0,4,4.5
EU-V1LuPB3hoJCgk3FMg9w,40.455004,-79.978739,0,4,3.5
pvGT62T6Ci1LKOS9DL42pg,40.4370256,-80.0005877,1,19,4
SWzCFTM7KHc-MncD6xxOYQ,40.4514869,-79.9828538,1,44,4.5
FsY-8nYOCXyj9FoVxbjzTQ,40.471965,-80.037607,2,6,3
_JFJMiT1xo4A-F0LiG_0WQ,40.4400691,-80.0007903,3,8,3.5
aqNwplp89UTe8dfGXj_yKA,40.4430038,-80.0000446,0,10,4.5
OT3yVpDrDVITDCIYox8d9A,40.43866,-80.005135,2,4,3.5
lVB0HB2PxC9OTtMcz0wagA,40.449767,-79.986418,1,49,4
#NAME?,40.43972148,-80.00137426,0,13,5
jnzSNWoOjBityIjb0tZRSg,40.4557817,-79.9770515,2,22,4.5
7RjZEeULcE7ohRNjfhBn1A,40.443294,-79.997596,3,5,4
8AskFIgGxqNb8RbcDCAfmA,40.43959024,-79.9992013,1,7,4
A2XkbJ07hrR80t0EFgLikQ,40.442558,-79.997214,1,16,3.5
3jPNfiRYdu-tlJM4OGF3og,40.444318,-79.994009,0,3,3
NqmdaI1GX8LOTRYlMGlTsw,40.4521267,-79.982872,2,7,4.5
L5387MoRyx9orlRyYfCSPA,40.450111,-79.9858749,2,40,4
8BUJXN2fU15kclyTA3KhAw,40.4493537,-79.9861704,2,4,3
dHDi4wCcjsOR6vcZ8oOIoA,40.4464777,-79.9916741,2,81,3
hHUxynhRliO0rdjgPYesOw,40.4431259,-80.00156516,0,13,4
LW65ExGoIf0PKYfuTATN2A,40.442483,-79.996695,0,3,3
AcD5G-u_GvLSnL4Vppq80A,40.457523,-79.975183,0,9,5
41CXLCeB8z2oNdIOvnrzIA,40.4639257,-79.9776291,2,37,2.5
9b-YnpVt3P5Sk0_yUDaMGQ,40.4404547,-79.99963246,0,3,5
F1dtFd0GnSioCfIo4gAtkw,40.4520089,-79.982244,2,5,3.5
YKQ09HGeV3_oiKp8NK7Zqg,40.4504243,-79.9845049,1,4,4
NL1zxchs_XJPTdCQ-jqPDw,40.441185,-80.00305,3,18,4.5
l2gPB9mqiHSbpwSUa7zrjg,40.443577,-80.000162,2,16,2
gfpl_GyyY5uj6zJnIdzImQ,40.442228,-80.003107,2,8,3.5
TqkBwRmoEgECElxeY0OgKA,40.441787,-80.001354,0,4,5
l-OmDgEd4QkZpyXVpkp2yA,40.4421419,-79.996955,2,16,3
NezYty89H0PtLr76V17Z-Q,40.4428098,-80.0018688,2,15,4.5
0FgwBx7pgmNdUtsd_T8UYQ,40.4392798,-80.0037919,4,49,4
l6d9-LxY8gM6v7WxehHfwg,40.4418512,-80.0021834,0,16,4
SOtuHbrSorYWYGh_GTIXbQ,40.4399334,-80.0005579,0,3,4.5
SzHTdZR3yY1WBYUxkVxmUQ,40.438857,-80.003085,2,19,3
WzQrtfz7DSQEv2CK82zhcg,40.443782,-79.99574,1,6,4
gFT2yXDXJ1qfuGOSfSU5Bw,40.4518345,-79.983095,2,51,4
cg8b1FGcl-Sytfa8UlCcjg,40.44756,-79.99086,1,5,4
UQSGL98JH8346Uv9B9Ec0g,40.4507069,-79.9848298,1,15,3.5
kj3qws3WSMgOotUeACSdFA,40.4570059,-79.9756691,1,59,4
59JAguBIKS95_ohKXZtBfw,40.44238283,-80.00466228,0,4,4.5
uILvDDCgw63_KJsZMO9GvA,40.4442997,-79.9964467,2,27,3.5
xgcZN3F2f9LxLASQK_xzhw,40.4580709,-79.975178,1,20,4
_aGVicux2dJm9sqzLSCJtg,40.4422522,-79.9997165,1,3,3.5
XY3sN_2uusMSU9i1WINFeg,40.4430038,-80.0000446,0,42,4.5
I1GNaQKonjq8PF8PGqNW7Q,40.4037481,-79.9166814,0,4,4.5
uUorjstNslr3gkIsVGtQAg,40.4431765,-80.0042813,2,15,3.5
GSiHJG8LqTn5ZQAY1r9q9w,40.4434132,-79.9961509,1,7,1.5
0Lsd35rHY6UtPFHjjxJ1LA,40.4410988,-80.0028187,3,7,2.5
Z_6hNWPNC0O-IVZ5m3kBtg,40.450223,-79.9847944,0,10,4.5
Bza-l75OiKcMRmTYILpyfQ,40.44223445,-79.99713541,1,14,3
#NAME?,40.4393281,-79.9989825,1,7,2.5
ky28rk4PPr-d-PvTnmneIQ,40.441546,-79.999097,0,4,2.5
#NAME?,40.4436238,-79.9963285,2,25,2.5
HmG9zkBtRwttGE291q9b6g,40.4512032,-79.9838104,2,12,4
AehuBK7aJZM76mAmQ7KL2w,40.4423378,-79.999571,1,10,4
2bBxE8pEbLBETejCi_aBeg,40.4442424,-79.9924126,0,14,3
1E53rS8afK2jiLod8Jwy7A,40.4428479,-80.0031124,1,15,2.5
j0uzPYXgu-hmkvuGnj-B1w,40.4440672,-79.9973744,1,5,3.5
tyXvO1G2qK3MUfaap30auw,40.4512257,-79.9833014,2,15,4.5
BiVbNsG2c0I32powZF4ITQ,40.4410041,-80.0031634,2,6,1.5
7XX-2YyRTLVvki-qsM3sVQ,40.4495492,-79.9863136,0,3,5
niW0ggRVPW5fafcfImdK7w,40.4513551,-79.9834614,2,115,4.5
Kro5LncwNKtp3ozb8DVvng,40.4429498,-79.9986476,0,10,4
qCpd4c57U0LI7LKdAsCPbQ,40.452545,-79.982331,0,5,4.5
AH1PrZQDIdjpKgy1z8XxUg,40.4387143,-79.9994904,1,15,3.5
TASUnYvk_nvTUyKtroCJSA,40.450211,-79.98572,2,37,4.5
XmdTkxKyJd7TuDLoiic1kg,40.4484631,-79.9894086,3,222,3.5
HDTv_rnmSL8AQ04_zTWARA,40.4484631,-79.9894086,2,7,2.5
nBl_NeArpL08MpoghDiA_A,40.43983911,-80.00288626,2,51,4
J011r7mUV1QhgLJ7GkrtMw,40.450237,-79.985665,1,22,4
A38wziZJdYoijhC5S6uWCQ,40.443821,-80.002241,3,80,4
z4cguIVh7jL9tTPf5EqRcA,40.446578,-79.99496,0,15,4
UjVUYZDmnTcWfEUvSRxTSg,40.4562274,-79.9760951,0,5,4
bWWrrsPWuoHuAGUCgH8Tyg,40.4441681,-79.994852,3,70,3.5
#NAME?,40.4409393,-80.0019823,1,67,3
SvoJ3Y3uqDfB4iGUaWXh8Q,40.44389,-79.9985899,1,31,3
CoeLG9kcKiJQL3TfuAjQUg,40.4434471,-79.9969003,1,3,2.5
6xEl2PDJulIp1PfWqa7-aA,40.4534271,-79.9809286,2,23,3.5
GQloL8yRHymE0SGZq-B0zQ,40.4520306,-79.9825405,1,11,3
h5zKLqoNlMozvxdkRzSiYQ,40.4417447,-79.9984489,1,7,3.5
Lm_mR5xDF91OeZw97ch41g,40.4440318,-80.0027681,2,28,2.5
aj4XHn7jZ48euP4g8ape-Q,40.4380683,-80.0043039,1,5,3.5
E_-4Y9vn-u-dPgp33TLRUQ,40.461189,-79.947532,2,7,2.5
3G8_qVxaTkkO5b70_H8YDA,40.4653552,-79.9440175,1,9,3
S6_IpnAJC-jyYoaJ_v5HYQ,40.4650625,-79.9418785,1,4,4
KnlNwiIELDWAR686Bk2WJg,40.462753,-79.951722,1,8,3.5
XzaJf6WzpU7RsXTXzx72Xg,40.456227,-79.940241,2,36,4
OmAWp8kUqXrW0umGdZgNUg,40.462468,-79.95117,2,10,5
Msfys8NloDpAsWmhvC9T6A,40.4612539,-79.947655,1,15,3.5
PTS4MxQel-xzj5qWxVn3LQ,40.4607719,-79.9479211,1,28,3.5
HzZmhlRNLtPkMI0egh9Oig,40.4653251,-79.943809,1,15,5
IvgKdlte_JNdd17XRxkOrg,40.4659283,-79.9548907,1,14,4
xAtaxa8D7Sv58q94OMaNCA,40.461546,-79.949352,1,25,4.5
bDK_jzy3Shx7jfn8_plNoA,40.46266,-79.951539,2,17,4
PhIGoo9g6GBrqgH_6yZXXQ,40.464984,-79.9412119,2,41,4
uBW3PIKqc-_eyG1_vdJn1w,40.4654249,-79.9445074,1,50,4
zczKkfpjz510tZK0SnHYDQ,40.457409,-79.941738,0,15,4
DsxLIr-b6WlDn9YNsVBu_A,40.4618603,-79.948546,1,21,4.5
JrHGyyojkdJqc8pD8I3GEA,40.461366,-79.947807,0,3,4
FD6OocZdFUfE2J5H0WN4fA,40.461494,-79.948153,1,14,3.5
LN3OCT1xOedbf65xKzFSNw,40.4657149,-79.953504,2,63,4
CW4Qx9vk9D1o47Qgld5PLA,40.4607275,-79.9475397,1,26,5
tQpYnf3P3Q_OQLYYJvlV-A,40.4636982,-79.9489828,1,20,3.5
KH6stvNdq_aV0HvKw8P5yA,40.462158,-79.949333,1,12,3.5
34TBKRXYq1JHe4kYlHW2Eg,40.461657,-79.94854,1,5,4
gQ3vh3Gyq6q48bdsrgLOyw,40.4622409,-79.9506886,0,4,3.5
nUISXnW2Jo9ovnoFBIUY_Q,40.4612318,-79.9484943,2,9,2.5
dxCqGkhtXq-9fYEsX7Mf6Q,40.4653036,-79.9559332,1,177,4
_y7PECWjxr_E-hhmDVdEjw,40.461915,-79.949031,0,4,5
#NAME?,40.45639,-79.941311,1,103,3.5
pmvTuJJ-4A4XggDWYK-8WQ,40.4616024,-79.948922,2,3,5
YTqSkgOiiI9HG3hNH7ovfg,40.4606393,-79.9471799,2,15,3.5
vgXE1I7c9ElcfYyZfQiN1Q,40.462787,-79.950641,2,219,4
AANB0f7QapfE3WxDiqb9hA,40.465157,-79.9547682,1,3,4.5
#NAME?,40.461739,-79.9486639,2,40,3
l3N07ZNUCTgooKAoJcxQZQ,40.4599796,-79.9464503,0,3,2.5
DiPbxquQQHSgz123I27Drg,40.4563663,-79.9394155,2,16,3.5
3_3yJMo2dTPeq8woOW69IA,40.4647058,-79.9541124,1,10,4
3zgswf_NfBJpeAoWeTkgMA,40.458267,-79.942274,2,39,4
uOwuJJhGaiAzuaDY7-o14g,40.455568,-79.941471,1,13,3.5
NH__LjpMPLOoWBVMYAJ9Iw,40.460845,-79.948054,0,4,4
kel3Wb4pLYL0l2_QujLOWg,40.455879,-79.942929,0,14,2
7XXmky6YYjsvKFwho_eavg,40.46257,-79.950128,2,51,3.5
o_wRqOpli9kyZGXlJtLLdA,40.462632,-79.950246,1,33,4
5MChfa-jZfMo3vBpolkSbw,40.458576,-79.9435413,2,53,3.5
YDCxBTJmF-lLCk1Qx8vDfg,40.4655702,-79.9557489,1,6,3
sxeuOMBRllOHXJTaUlI9kQ,40.462419,-79.9498459,2,142,4
ptmsW2SSeFD2I6vspJs0lQ,40.384633,-80.015649,2,20,3
r8jeeS3k_diihMDSu9IjlA,40.405245,-80.018538,1,108,4
3OViesv3-RkPDyvdxW16sg,40.400922,-80.02254,0,16,3.5
cKtBFMESwsUWxTv6QjkTGQ,40.410735,-80.00658,1,29,3.5
cH8I7JgPXcrcutT1a3YrjQ,40.3919796,-80.0173011,2,15,4.5
DEH4worm2017xT3KHLoyAw,40.395242,-80.022591,2,10,3.5
dQjaHoo89bLymdMm4S5_1g,40.3954635,-80.0229025,2,15,4
gCiKiqPGAC_ZVt5bBcwnrw,40.394874,-80.022086,1,25,4.5
rbg3POnoegWx0RQ0KGd0sA,40.394482,-80.021538,2,13,4
UjJMQguryo1jypomvOCZgg,40.3832941,-80.0159995,1,8,3.5
dpRsK3JyaD3GKorVWzQUmA,40.400323,-80.024316,1,4,3
aIzx9R8MN9VgSSJt1jy5TA,40.399184,-80.025491,1,6,4.5
vWnwaD-kykqiEc2Q0hbYsw,40.3989335,-80.0266142,1,5,1.5
T4D7wX6GuCYChwRmser-0A,40.391756,-80.017768,2,7,4
cESul2ojJOjadz-7BKB5eg,40.3830261,-80.0153449,2,26,4
xUf11yTcoRagwNiJcY8GAA,40.4256974,-80.0502872,2,3,1
hbFCv2Rginf9zjai-lKUNg,40.37965491,-80.04486434,2,34,4
vs3UrHaSnzFOxmFU2UAfxQ,40.357621,-80.0503804,2,14,2.5
uaq6yp0CBPzJvtRU8rQJrg,40.3791169,-80.0449747,3,6,4
0vvN8OpWZnzYZkDWMs3f8w,40.3807949,-80.0442401,0,4,3.5
0MoMka1ixKRuyFhTtDVT0A,40.3803456,-80.0442567,0,4,5
6-rJjW6ITl5o_FliiNgZRA,40.380192,-80.044459,2,139,4
mPlWLIA4pkHMRtlQDm6UyQ,40.3819791,-80.0441649,2,88,4
sa3xqElJEv97MazozLeszw,40.3798453,-80.0447818,1,24,4
tDGZPb1XIR5yGCL7pNwU4g,40.3819715,-80.0441665,3,5,5
MkrQV_nyxyC1F5ut5KxDMQ,40.357621,-80.0503804,1,9,3.5
KZlFb1qDi8YSZJH2A2Nn3A,40.377009,-80.045264,0,5,4.5
i5bPwhPg6GqXvWMdl8a_SA,40.3934726,-80.0361878,4,13,4
7FRn0CFWQmZFu8bcEqrXMw,40.380869,-80.044391,1,9,4
1RV8xKft7cvG-OjED8_RIg,40.357621,-80.0503804,0,12,2.5
jJfTh2O3M2Q716akd9Dr9w,40.3820875,-80.0443309,2,30,3.5
3obPG5F_6rbAu86CuiNW4g,40.357621,-80.0503804,3,8,2
jLgIlhi_A78JG-43C8e63Q,40.3829391,-80.0447435,2,18,4
mugOAOmylJu5p85Jz_zqOQ,40.3869206,-80.0440197,1,8,4.5
IrI9nBmRKIGFYnnmrHeqtQ,40.3793945,-80.0448508,2,4,5
NaRkccIbBE3gt-3fne_bDA,40.357621,-80.0503804,3,17,3
01a4YOjiBbPUBxvgX6F7VQ,40.38177,-80.045186,0,3,5
MAg0VhVZ-zU3Ug7dvL3tCQ,40.3814613,-80.0442406,2,14,3.5
oItmTIocKzvXlLgJhzQ5qw,40.382466,-80.052001,2,3,3.5
yeOblic0w0FOlXwMhuGjwA,40.357621,-80.0503804,3,5,4
DJKpwLp4mISNDNDpNz67tw,40.3794554,-80.0448122,1,27,4
iIQMea-izjTqtGzRBAZNkQ,40.382683,-80.051443,0,3,5
7f7P9SCQgBRSMYXbsnDGDQ,40.373557,-80.0403259,0,4,2.5
yp4Erq_kG7Zi6Bssc07Oxg,40.4511682,-79.9336604,2,9,4
1qUYk564SajvwTtkNM6KJA,40.4513702,-79.9328199,1,66,3.5
2sNSF2ttXEQKV7gADC6-Pw,40.4573719,-79.9289692,2,37,4
bbfdJ1dkwWNww1m_SfyDnQ,40.456746,-79.9294479,2,25,4.5
i73c64_jbNWEYHVXIbNlLQ,40.4524688,-79.9296937,3,10,1.5
9SPwF-vRgtuHxciFxv5YLA,40.45712662,-79.92961121,3,180,4
CVK9ciUclX3rlMl3X9M_Hw,40.4566552,-79.9299317,2,6,4.5
Cy9XgM3ZG2jZ1ganvolb6Q,40.4569371,-79.9297,4,74,4
LHyGQnuWR2q44bsrw1ZLAg,40.456766,-79.930303,1,24,3.5
ZPzhpPrK-sSwHGJX9wowJw,40.4582708,-79.9273739,0,3,3.5
rgmptwPbBH1wLpiBHcbIhA,40.455955,-79.931338,2,192,3.5
NUohh--5lVY8pu61uy9oEw,40.4580184,-79.9275787,2,8,4
20DyG_lwW8ymzA-0dhQpsA,40.451566,-79.931741,3,12,3.5
uXuiI-Y998JChGn-ebcSdw,40.448882,-79.933985,2,31,3.5
i_nkxbd7feg44QkdbG05UA,40.45165386,-79.93271784,2,87,3
eDWRhZxP_hUrgLgVZXlcuw,40.4555785,-79.9313171,0,6,3.5
17Zp0inFGLaQsxMBapdh4Q,40.4559078,-79.9385059,2,45,4
vSZDiKiF8vf9zt_BcDL7GQ,40.45144522,-79.93373255,1,32,3.5
DkX3YoxhH4uADsgVgQThew,40.451079,-79.9346715,1,37,3
yWVY1Bq19lDxu3BP7_96EQ,40.451668,-79.932915,1,98,4
yYyWwqPiLJO7eWRt0g_PBg,40.451832,-79.932424,1,26,4
sQWSHCIH_HUT4HUXaxDaBA,40.4507601,-79.9357368,1,11,3
Ig74RHJuf1DbDmJNWQ-HpQ,40.4510464,-79.9342331,3,4,4
jwxhi--674LLCnvqJL7SRQ,40.451192,-79.932837,2,34,4.5
rUQfZOengMpXFkLvJrNJ3g,40.453359,-79.931454,3,19,4.5
YrvU0K9sMG87vbRRrKs5UA,40.4555373,-79.9310915,0,3,3
GRrvJchtxskNDsGYUPPzzg,40.4573354,-79.9291471,2,18,4
UnxC_75OQ3hS4bB_onepOw,40.455763,-79.931512,0,6,3
Tfysaq2SdZAc5_TyPpuyLA,40.4563396,-79.9346032,2,62,3
S0Sx_pYkZbneeQzxLm9MnA,40.4559349,-79.937173,0,3,3.5
bcJ005JZRd4tkNb7i6oynA,40.4510796,-79.9345209,2,9,4
4q2nThFVuU3BZoEMkYQ1yg,40.4514772,-79.9323061,3,11,4
Oq5MyNxNi-xuXdPOWR9O_g,40.4509479,-79.9338609,2,21,3
y5UC_QO9hbTWHohDYM2Fbw,40.451773,-79.9325889,3,8,3.5
Lgyc-00L5pAELhjwUjAz-w,40.4511736,-79.9335764,2,5,3.5
BxNXiZaAi6OSpUSFXI5KDw,40.4507595,-79.9353124,0,3,4.5
#NAME?,40.4507526,-79.9337594,2,4,4.5
_iZjif9s-jF_Oju_1fhVog,40.4513407,-79.9337719,4,8,4
xgK6AAhJ-cYBUCSaLzgTuw,40.4512206,-79.9346006,2,136,3.5
Z-BI5HJmC2HcpiVuXwVM3A,40.4515825,-79.9328523,2,53,4
R27IDAXpEPNGqCQ4uztrPQ,40.4588227,-79.9435148,2,14,3.5
iP4gJsnMhRieL9IfXf0fdw,40.4572144,-79.9363659,0,5,3
rYdzYIpVH_75GlHaj_ZfEg,40.4505333,-79.9345149,0,5,4
VJG4T5gCHqav9Y96upKgUw,40.4516614,-79.9333455,2,5,5
pmikYgE5m0MblL6vl49GQA,40.4516614,-79.9333455,1,7,4.5
kxZIebwbpe_ddry6EKMdCg,40.450502,-79.935149,1,16,4
BBcNrsJ_KONXnBno2etaug,40.455665,-79.937836,0,26,2
TIPebazlAGJsp8zAwhNkcw,40.4512699,-79.9346368,1,39,4
TxKmAsKQjND5vbhBdUSyIA,40.451723,-79.932833,1,166,4
cmGR1HS9ms233roSllcglw,40.4516614,-79.9333455,1,73,4
5Tc2MYU5YO35JYW6fh1eaA,40.4508928,-79.9350998,4,5,4
rm1hBa1HPcLhUSwuincX2Q,40.4477839,-79.9373637,2,7,3
n1dklY6GFnpVLKwQE6kxGw,40.450828,-79.933997,2,8,3.5
Nc6HP6jO3s2I02sCpIe6rQ,40.4565667,-79.936316,3,3,2.5
mXHBxHrAJPnPWnm_OKuZTQ,40.456954,-79.937464,1,14,2.5
Q9BXMPu2HnRDMq9X_2rHrQ,40.450866,-79.933919,2,61,3
nHEcQdTfzaaBLIYf6BV3hg,40.450632,-79.9348459,4,4,3
MW0EsqEBHmasU0vHYhRYcw,40.4512885,-79.933569,2,3,3
5nEnDOd9zKYa_J5SO56-LA,40.4580987,-79.9276531,2,10,4.5
iEnerduM05ZyzOYJt3w18A,40.4510663,-79.9348108,3,5,3
jeS38QWMVkA6S-4lMi1Frg,40.450952,-79.933592,2,30,3
QlHQzegL2Ew3z5YgK0ZeOw,40.45127941,-79.93329211,3,8,4
cwyq1QIa4fNISUap4PCs_A,40.369991,-80.034378,1,4,3.5
a8iKaMFikYzoARDkrxnybA,40.3698429,-80.0321349,0,3,3.5
MFtTSa1OTC0rFxBxpXzKfg,40.3606021,-80.0286937,1,5,3.5
q5g_zeAdwsZQp0p9GPnTJw,40.3690921,-80.0352804,1,5,4.5
FSm1Vy5jtDwsLSJxuNCOPw,40.364216,-80.02247,2,4,4.5
T98g104RdMIWJSPjEGMBug,40.368716,-80.034629,0,3,3
jc23sKVXBHM8WNLeDE3Eug,40.368716,-80.034629,0,4,3
FoZAwudo-SFiT7fV9F1baw,40.367905,-80.0366279,0,3,2.5
lI-LWQETbT8RivEHt-7jJg,40.369099,-80.013523,2,5,4.5
tqqYl8e4nGrBLh6uHVHvpg,40.369099,-80.013523,0,5,4.5
--7PRjnsjMA6uhPK8mW13Q,40.371878,-80.00893,1,3,2.5
jVVyiaDle64frINmX2hgqw,40.38223,-79.997251,1,3,2.5
dHbHVUDmh2aAnQo-UEDzuQ,40.3670959,-80.014589,1,4,1
Sr98G9lk8nWMGOoxO_fUQA,40.369099,-80.013523,2,10,4.5
7QBJDNVH6VPAStSvOM_lZA,40.377426,-80.003797,2,10,4
Ln34kwDUNZPLhVhUqauLWQ,40.373453,-80.006247,2,12,3
Fh9cjkk3ZEMdkSi8Gu8KnA,40.353347,-79.979897,0,3,3.5
hxWwXE1mqNuSghYBr5bLWg,40.3500069,-79.9763367,1,8,4
PfAjfYv2AA50NxwhLrJG8A,40.3593906,-80.0006895,0,3,3.5
WrP8KeKTlWcjqQPj2DJKGQ,40.351916,-79.9610019,2,7,4
PhEqWW5A6b3bOwci02azYA,40.357482,-80.002086,3,3,5
Mg5_PfE23Yn6wGhLK38Czg,40.356992,-79.980264,2,3,2.5
FXj0ZOHbyV5n_0S_QZOOuQ,40.358416,-79.958217,0,4,4
jrW-kJr9G8_CQK-o-QxH6A,40.48907593,-79.89154055,1,3,3.5
fM5hwoJGY5gn1jEQnKiyDw,40.404362,-79.915014,0,6,4.5
AK8T92URfkOUoTAVd7l2EA,40.48821075,-79.89384734,2,5,3.5
XxWRdwYhYqBeUelix0qSFg,40.4891726,-79.894037,2,4,4.5
#NAME?,40.48902301,-79.8926941,2,12,4
dwz55gqPZwSBD74yFFb27g,40.48765293,-79.88061636,2,30,3.5
nBklbtxxRT1kBFW_0XUFxQ,40.487886,-79.879045,0,9,4
a1PXT9IQ7PfvMXRWSdQbig,40.4878872,-79.8803704,0,5,5
nO4RO__VwwSN4gehjGdRDQ,40.4871294,-79.8928782,3,3,3.5
I2qqSBe5sWwE9pkC6PgmqA,40.4887162,-79.883087,1,12,3.5
rBfBuT0yK7ypKiR8YeV-Lg,40.4873357,-79.8819958,3,3,2.5
rEpubmz577MOhpDmWPH1uw,40.4870754,-79.8857543,2,14,3.5
CnsdO-1gBlFaA7s-OexmyA,40.49575043,-79.85733032,3,6,5
ysb8Ew0j3mta6c0xUxBM5g,40.494257,-79.859692,2,3,4
_8xXAJH3hmGHnrWxkMRJkw,40.490198,-79.862325,0,4,4
Fxwvp0igvTu6ZI4w-eNkwg,40.492507,-79.864475,2,4,5
ufyh6h4GsR-RYY2lC_Iz7w,40.493969,-79.860283,2,10,2.5
9VtaTbTKVK9sQVy4j2RO-w,40.489501,-79.872353,2,17,3.5
PFAOxw4Gl8gm7PGWvohCWg,40.3906976,-80.070806,2,7,3.5
U12GISjtUQ7j9KMJ0nfnDQ,40.4185514,-80.0586583,2,18,2.5
5z1TluGqhwVYrN7ZZPDW6g,40.429825,-80.054154,2,6,4.5
xO09rJXkqonSRzUzcwjoFQ,40.4381144,-79.9931845,0,5,4
Z6q8yxApM9wdnddzjcSUgQ,40.376268,-80.069056,1,3,2.5
fvKQpza6x2daBFXaGSm4Fg,35.248484,-81.021369,0,3,3.5
xkrhaKM1YtiLEcorBI5zcQ,35.2489525,-81.0224918,2,4,3.5
EZrCQtZxiEo1kkAYt2EQqw,35.253329,-81.027326,1,6,2
HPcrrz8uipPQyK-5zd6w9Q,35.2546334,-81.0277219,2,4,3
cbLaFQJOfzDy_TxMkPee9Q,35.24299,-81.028058,1,4,4
P_Ks4SYvo_m4pHlPE8rOUQ,35.254065,-81.0419019,2,3,3.5
W-2Tuk4uWYm5BsdlWju8wg,35.25355,-81.026391,2,14,3
Gz2bNUss7Y_dyy_lRtVGEw,35.243155,-81.028482,1,4,3.5
c-Pa13Lq1eB0VwLVoyJ7lg,35.251298,-81.025964,1,8,2.5
qTEO4gcno1KvKNduCfbNQQ,35.254267,-81.02641,0,7,3.5
braCb_hHbrQ3BR0xG3yz6g,35.245563,-81.035828,0,3,1.5
vtJAnB4gBgTJKv3mOnOF_w,35.252694,-81.041502,1,4,4
qJTHaHFKQIKXKX3I17Nw9w,35.251806,-81.0433539,1,9,2
X52stQurJ042wHifv9ZwRA,35.258873,-81.025519,3,15,3.5
JkF2CPy63ivoK1FUqprQ7w,35.2527471,-81.0422163,1,5,3.5
OkV0BMQxRRYJ5t5sbeU93A,35.244676,-81.037397,2,9,3
bO-c5esKLiVXgMCVTX6QZA,35.356875,-80.867643,2,6,3.5
_2uA9B6jgtrQFaY0FIEwhQ,35.39204,-80.8449579,0,9,3.5
09wyHe0c2h2O2EvHOyhVcQ,35.354958,-80.930662,0,3,4
uOBZaacwzRWwdWPDuns2aQ,35.354958,-80.930662,0,13,4
tIdp3z6FcVfYfpnj_No7dA,35.354958,-80.930662,0,19,4
maR-e-UJ1Wox1wtzkX3Y7Q,35.385772,-80.945838,0,15,4.5
9suOKiqdG9WXJsf6hI9z_g,35.35030595,-80.91839815,0,15,4.5
M713eOI4nQHyfQ39rqtRPQ,35.372285,-80.839481,0,3,4
KNh_W0eOkpyrVRaIkH-gGQ,35.384626,-80.846401,0,10,3
wLlxavQWA1-d9Pcwp9nbLg,35.081001,-80.692319,2,3,3.5
qYuSoVBS_1i_btLzFefDeg,35.084143,-80.697074,2,14,4
5vLVIomtminS_q8itJquEQ,35.085443,-80.696968,1,5,1.5
MrEABR3VfV0jDm_6oOfvXQ,35.0891069,-80.6887369,0,9,5
JYtk4a_iXwN2GipVcJALaA,35.0895889,-80.68802,0,4,3
zq4yvlJyios4kRJq0Pap3w,35.085982,-80.67972,0,3,5
HlvPa_iypwt5RwUHl-Dz3g,35.026377,-80.7630454,1,7,3
2kCgC1VAEs3K8SJ86S6Fog,35.0264103,-80.7630602,2,5,3
Pql-wGQHd7AR2XKqp7g5Xg,35.1168131,-80.7236804,2,3,3
U33KOqdV7KCskgu7LGcSWA,35.119512,-80.701841,0,3,4
ZOQAQe2n3lAihLLsTmS1aQ,35.306711,-81.032466,2,8,3.5
2VuPoaFPktvtAqTX_Fzc-A,35.3035634,-81.0272196,1,8,4
jyF0rwmQEIdDWVtP5vlf3w,35.2912146,-81.0241586,1,17,4
7F9e41xxk8Ipjmoou8C20A,35.2991682,-81.0208401,1,4,3.5
Z2ks3quiwbkMDY1sVDW9OQ,35.2889229,-81.020392,1,3,2.5
SW2i5cWNi-NyaOCqYlg49g,35.306711,-81.032466,0,3,4
mAdtkJLHIVjbDnZlc5aQYg,35.237471,-80.922732,2,21,3
iUTjkl0PGu5PVCPqKaLc_g,35.083931,-80.877175,2,5,3
lX3XYcMWoRlHjrmkoGNefQ,35.086948,-80.871878,1,12,4
ji0VxQpFQvzzYMy9fY5fvw,35.0821998,-80.8772249,1,4,3
friprEn-aT_WmhmIF3pGmg,35.0869866,-80.8717654,1,6,4.5
nOkZzMBNNGRRFMD1iwPLfw,35.076033,-80.8793,3,4,2.5
efOhcTb4a8W0owxujAFp2A,35.0768987,-80.876534,2,17,3
ljk9LMGlc8ItupjrSKBoRg,35.09072,-80.876418,2,6,3
FnmlFsoEp4HJyqidZRQ_-g,35.0822,-80.8772242,2,3,3
yzdBzVJ5nMflHwTH0MJzOA,35.0880179,-80.8802294,2,11,2.5
2_0P2AmSSFtPgddio0MgYA,35.076521,-80.882357,2,131,4.5
3pXGiCB0Db8ALF5-kLXrmA,35.074492,-80.876731,2,15,3
VUjsoKN5kv5TNcNDbRo-ZQ,35.0822,-80.8772242,2,4,4
BO0zz8gort7o-6KuecIv3Q,35.0866339,-80.87693,2,23,2.5
YzK-OxLEvxF7_8O4BElhUg,35.079574,-80.8801,2,10,3
_Bz6YWNI5bi0gqQI4GLvqQ,35.088417,-80.878913,1,36,4
zKGGHa7AXr4EnPvBAaum5A,35.0832014,-80.8922957,2,7,3
oU38GVk3Kmw7_LOVLSqqwA,35.079446,-80.88724,0,12,3.5
ZCGUnRUyD8RcOqqd1bbd4A,35.079446,-80.88724,0,4,3.5
